case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path
case_018,1,1,5,capls,sa2,0,0.001,2.319,True,206105,5381168,5180464,200704,6974016,,,7,1004367,,4.873084107615051,"{""anneal"": true, ""anneal_seconds"": 6.378}",False,
case_018,1,1,5,capls,sa3,0,0.001,2.25,True,204937,4593200,4343344,249856,6186048,,,6,1004367,,4.90085733664492,"{""anneal"": true, ""anneal_seconds"": 6.378}",False,
case_018,1,1,5,capls,_best,0,0.15,1.964,True,204554,3661824,3461120,200704,5254672,,,5,1004367,,4.9100335363767025,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_018_p1_n5_capls_best.json
case_013,1,1,2,capls,c0,0,0.049,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35}",True,
case_013,1,1,2,capls,c1,0,0.036,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.15}",False,
case_013,1,1,2,capls,c2,0,0.04,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_013,1,1,2,capls,c3,0,0.038,0.868,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_013,1,1,2,capls,c4,0,0.055,1.06,True,186122,2007040,2007040,0,4534272,,,246,263949,,1.418150460450672,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_013,1,1,2,capls,c5,0,0.047,1.06,True,186122,2007040,2007040,0,4534272,,,246,263949,,1.418150460450672,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_013,1,1,2,capls,c6,0,0.05,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_013,1,1,2,capls,c7,0,0.057,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.08}",False,
case_013,1,1,2,capls,c8,0,0.071,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.005}",False,
case_013,1,1,2,capls,c9,0,0.037,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_013,1,1,2,capls,c10,0,0.011,1.644,True,263949,0,0,0,2527232,,,1,263949,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_013,1,1,2,capls,c11,0,0.026,1.644,True,263949,0,0,0,2527232,,,1,263949,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_013,1,1,2,capls,c12,0,0.035,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_013,1,1,2,capls,c13,0,0.037,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_013,1,1,2,capls,sa1,0,0.002,1.481,True,153942,2023424,2023424,0,4550656,,,3,263949,,1.7146003040106015,"{""anneal"": true, ""anneal_seconds"": 28.423}",False,
case_013,1,1,2,capls,sa2,0,0.002,1.365,True,153942,2023424,2023424,0,4550656,,,3,263949,,1.7146003040106015,"{""anneal"": true, ""anneal_seconds"": 28.423}",False,
case_013,1,1,2,capls,sa3,0,0.821,0.812,True,264286,8192,8192,0,2535424,,,2,263949,,0.9987248662433879,"{""anneal"": true, ""anneal_seconds"": 28.423}",False,
case_013,1,1,2,capls,_best,0,0.046,0.984,True,132198,8192,8192,0,2535424,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35}",True,results\plans\case_013_p1_n2_capls_best.json
case_018,1,1,4,capls,c0,0,0.13,2.289,True,268597,4898560,3690240,1208320,6491408,,,4,1004367,,3.739308331813088,"{""block_cap"": 0.35}",False,
case_018,1,1,4,capls,c1,0,0.128,2.289,True,268597,4898560,3690240,1208320,6491408,,,4,1004367,,3.739308331813088,"{""block_cap"": 0.15}",False,
case_018,1,1,4,capls,c2,0,0.231,1.939,True,254778,5118976,3595264,1523712,6711824,,,4,1004367,,3.942126086239785,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_018,1,1,4,capls,c3,0,0.129,2.251,True,258248,3448832,2928640,520192,5041680,,,4,1004367,,3.8891569344196277,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_018,1,1,4,capls,c4,0,0.124,1.041,True,292038,10067712,10067712,0,11660560,,,123,1004367,,3.439165451071436,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_018,1,1,4,capls,c5,0,0.19,0.848,True,269053,10067712,10067712,0,11660560,,,123,1004367,,3.7329708273091176,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_018,1,1,4,capls,c6,0,0.098,2.289,True,268597,4898560,3690240,1208320,6491408,,,4,1004367,,3.739308331813088,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_018,1,1,4,capls,c7,0,0.151,2.117,True,273293,5160712,3952392,1208320,6753560,,,9,1004367,,3.6750557094400516,"{""block_cap"": 0.08}",False,
case_018,1,1,4,capls,c8,0,0.129,2.333,True,345652,10097680,9982992,114688,11690528,,,13,1004367,,2.9057173110527352,"{""block_cap"": 0.005}",False,
case_018,1,1,4,capls,c9,0,0.132,2.289,True,268597,4898560,3690240,1208320,6491408,,,4,1004367,,3.739308331813088,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_018,1,1,4,capls,c10,0,0.089,2.296,True,346991,4125056,2462080,1662976,5717904,,,3,1004367,,2.894504468415607,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_018,1,1,4,capls,c11,0,0.053,2.064,True,508594,3347456,1287168,2060288,4940304,,,2,1004367,,1.974791287352977,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_018,1,1,4,capls,c12,0,0.232,1.939,True,254778,5118976,3595264,1523712,6711824,,,4,1004367,,3.942126086239785,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_018,1,1,4,capls,c13,0,0.226,1.939,True,254778,5118976,3595264,1523712,6711824,,,4,1004367,,3.942126086239785,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_018,1,1,4,capls,sa1,0,2.124,2.114,True,254677,6238464,4948224,1290240,7831312,,,5,1004367,,3.943689457626719,"{""anneal"": true, ""anneal_seconds"": 11.101}",True,
case_018,1,1,4,capls,sa2,0,1.977,1.974,True,262595,6921800,5631560,1290240,8514648,,,6,1004367,,3.824775795426417,"{""anneal"": true, ""anneal_seconds"": 11.101}",False,
case_018,1,1,4,capls,sa3,0,0.002,2.546,True,262525,6268544,5244544,1024000,7861392,,,5,1004367,,3.825795638510618,"{""anneal"": true, ""anneal_seconds"": 11.101}",False,
case_018,1,1,4,capls,_best,0,,2.114,True,254677,6238464,,,,,,5,1004367,,3.943689457626719,"{""anneal"": true}",True,results\plans\case_018_p1_n4_capls_best.json
case_016,1,1,4,capls,c0,0,1.055,4.585,True,7946324,58589780,58589780,0,58982998,,,150,7715523,,0.9709549975561027,"{""block_cap"": 0.35}",False,
case_016,1,1,4,capls,c1,0,1.164,4.585,True,7946324,58589780,58589780,0,58982998,,,150,7715523,,0.9709549975561027,"{""block_cap"": 0.15}",False,
case_016,1,1,4,capls,c2,0,1.23,4.585,True,7946324,58589780,58589780,0,58982998,,,150,7715523,,0.9709549975561027,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_016,1,1,4,capls,c3,0,0.558,17.989,True,7720170,1179660,1179660,0,1572878,,,4,7715523,,0.9993980702497484,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_016,1,1,4,capls,sa1,0,7.759,7.669,True,7723273,4980788,4980788,0,5374006,,,9,7715523,,0.998996539420528,"{""anneal"": true, ""anneal_seconds"": 2.207}",False,
case_016,1,1,4,capls,sa2,0,6.389,6.374,True,7723922,5374008,5374008,0,5767226,,,10,7715523,,0.9989125990656043,"{""anneal"": true, ""anneal_seconds"": 2.207}",False,
case_016,1,1,4,capls,sa3,0,5.815,5.8,True,7725346,6553656,6553656,0,6946874,,,11,7715523,,0.9987284711908049,"{""anneal"": true, ""anneal_seconds"": 2.207}",False,
case_016,1,1,4,capls,_best,0,0.62,17.989,True,7720170,1179660,1179660,0,1572878,,,4,7715523,,0.9993980702497484,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_016_p1_n4_capls_best.json
case_018,1,1,3,capls,c0,0,0.093,2.158,True,346991,4125056,2462080,1662976,5717904,,,3,1004367,,2.894504468415607,"{""block_cap"": 0.35}",False,
case_018,1,1,3,capls,c1,0,0.091,2.158,True,346991,4125056,2462080,1662976,5717904,,,3,1004367,,2.894504468415607,"{""block_cap"": 0.15}",False,
case_018,1,1,3,capls,c2,0,0.15,2.291,True,338456,3903872,2408832,1495040,5496720,,,3,1004367,,2.967496513579313,"{""block_cap"": 0.35, ""init"": ""rr""}",True,
case_018,1,1,3,capls,c3,0,0.101,2.234,True,340459,2891776,2183168,708608,4484624,,,3,1004367,,2.950038036885499,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_018,1,1,3,capls,c4,0,0.084,0.986,True,368759,10067712,10067712,0,11660560,,,123,1004367,,2.72364064334701,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_018,1,1,3,capls,c5,0,0.147,1.113,True,360403,10067712,10067712,0,11660560,,,123,1004367,,2.7867886782296485,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_018,1,1,3,capls,c6,0,0.084,1.578,True,383945,2495488,1500160,995328,4088336,,,3,1004367,,2.6159137376447146,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_018,1,1,3,capls,c7,0,0.085,1.892,True,354288,4377988,2850180,1527808,5970836,,,8,1004367,,2.834888565235063,"{""block_cap"": 0.08}",False,
case_018,1,1,3,capls,c8,0,0.091,2.065,True,415806,8915976,8899592,16384,10508824,,,9,1004367,,2.415470195235278,"{""block_cap"": 0.005}",False,
case_018,1,1,3,capls,c9,0,0.108,2.158,True,346991,4125056,2462080,1662976,5717904,,,3,1004367,,2.894504468415607,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_018,1,1,3,capls,c10,0,0.062,2.415,True,508594,3347456,1287168,2060288,4940304,,,2,1004367,,1.974791287352977,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_018,1,1,3,capls,c11,0,0.033,1.874,True,1004367,1970176,0,1970176,3563024,,,1,1004367,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_018,1,1,3,capls,c12,0,0.152,2.291,True,338456,3903872,2408832,1495040,5496720,,,3,1004367,,2.967496513579313,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_018,1,1,3,capls,c13,0,0.165,2.291,True,338456,3903872,2408832,1495040,5496720,,,3,1004367,,2.967496513579313,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_018,1,1,3,capls,sa1,0,0.002,2.413,True,351055,5606016,4688512,917504,7198864,,,4,1004367,,2.8609961402059505,"{""anneal"": true, ""anneal_seconds"": 20.104}",False,
case_018,1,1,3,capls,sa2,0,0.001,2.63,True,356896,5714240,4665664,1048576,7307088,,,4,1004367,,2.814172756209092,"{""anneal"": true, ""anneal_seconds"": 20.104}",False,
case_018,1,1,3,capls,sa3,0,0.002,3.071,True,357149,5719872,4695872,1024000,7312720,,,4,1004367,,2.812179230517235,"{""anneal"": true, ""anneal_seconds"": 20.104}",False,
case_018,1,1,3,capls,_best,0,0.174,2.291,True,338456,3903872,2408832,1495040,5496720,,,3,1004367,,2.967496513579313,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_018_p1_n3_capls_best.json
case_016,1,1,5,capls,c0,0,0.732,6.892,True,8186419,119538880,119538880,0,119932098,,,305,7715523,,0.9424783901239357,"{""block_cap"": 0.35}",False,
case_016,1,1,5,capls,c1,0,0.701,6.892,True,8186419,119538880,119538880,0,119932098,,,305,7715523,,0.9424783901239357,"{""block_cap"": 0.15}",False,
case_016,1,1,5,capls,c2,0,0.717,6.892,True,8186419,119538880,119538880,0,119932098,,,305,7715523,,0.9424783901239357,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_016,1,1,5,capls,c3,0,0.795,13.276,True,7721719,1572880,1572880,0,1966098,,,5,7715523,,0.9991975879982165,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_016,1,1,5,capls,sa1,0,9.886,9.821,True,7721719,1572880,1572880,0,1966098,,,5,7715523,,0.9991975879982165,"{""anneal"": true, ""anneal_seconds"": 2.163}",False,
case_016,1,1,5,capls,sa2,0,9.041,9.029,True,7721719,1572880,1572880,0,1966098,,,5,7715523,,0.9991975879982165,"{""anneal"": true, ""anneal_seconds"": 2.163}",False,
case_016,1,1,5,capls,sa3,0,9.668,9.656,True,7722913,2752528,2752528,0,3145746,,,6,7715523,,0.9990431071798944,"{""anneal"": true, ""anneal_seconds"": 2.163}",False,
case_016,1,1,5,capls,_best,0,0.811,13.276,True,7721719,1572880,1572880,0,1966098,,,5,7715523,,0.9991975879982165,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_016_p1_n5_capls_best.json
case_020,1,1,5,capls,c0,0,0.256,2.45,True,107650,0,0,0,2359296,,,5,532746,,4.948871342313051,"{""block_cap"": 0.35}",False,
case_020,1,1,5,capls,c1,0,0.274,2.45,True,107650,0,0,0,2359296,,,5,532746,,4.948871342313051,"{""block_cap"": 0.15}",False,
case_020,1,1,5,capls,c2,0,0.46,2.618,True,107719,0,0,0,2359296,,,5,532746,,4.945701315459668,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_020,1,1,5,capls,c3,0,0.445,2.783,True,107574,0,0,0,2359296,,,5,532746,,4.9523676724859165,"{""block_cap"": 0.35, ""init"": ""contig""}",True,
case_020,1,1,5,capls,c4,0,0.228,2.07,True,151907,0,0,0,2359296,,,288,532746,,3.5070536578301197,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_020,1,1,5,capls,c5,0,0.477,1.786,True,151907,0,0,0,2359296,,,288,532746,,3.5070536578301197,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_020,1,1,5,capls,c6,0,0.273,2.45,True,107650,0,0,0,2359296,,,5,532746,,4.948871342313051,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_020,1,1,5,capls,c7,0,0.3,2.45,True,107650,0,0,0,2359296,,,5,532746,,4.948871342313051,"{""block_cap"": 0.08}",False,
case_020,1,1,5,capls,sa1,0,3.08,3.057,True,107574,1024000,1024000,0,3383296,,,6,532746,,4.9523676724859165,"{""anneal"": true, ""anneal_seconds"": 10.516}",False,
case_020,1,1,5,capls,sa2,0,3.664,3.658,True,132456,3223552,2686976,536576,5582848,,,7,532746,,4.022060155825331,"{""anneal"": true, ""anneal_seconds"": 10.516}",False,
case_020,1,1,5,capls,sa3,0,4.365,4.357,True,149035,4308992,3772416,536576,6668288,,,8,532746,,3.5746368302747675,"{""anneal"": true, ""anneal_seconds"": 10.516}",False,
case_020,1,1,5,capls,_best,0,0.461,2.783,True,107574,0,0,0,2359296,,,5,532746,,4.9523676724859165,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_020_p1_n5_capls_best.json
case_022,1,1,2,capls,c0,0,0.018,0.4,True,28866,0,0,0,213686,,,2,56780,,1.967020023557126,"{""block_cap"": 0.35}",False,
case_022,1,1,2,capls,c1,0,0.053,0.396,True,37322,85848,85848,0,299534,,,4,56780,,1.5213546969615777,"{""block_cap"": 0.15}",False,
case_022,1,1,2,capls,c2,0,0.037,0.305,True,28674,0,0,0,213686,,,2,56780,,1.980191113901095,"{""block_cap"": 0.35, ""init"": ""rr""}",True,
case_022,1,1,2,capls,c3,0,0.017,0.585,True,29058,0,0,0,213686,,,2,56780,,1.9540229885057472,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_022,1,1,2,capls,c4,0,0.016,0.164,True,31536,0,0,0,213686,,,28,56780,,1.8004819888381531,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_022,1,1,2,capls,c5,0,0.023,0.15,True,30925,0,0,0,213686,,,28,56780,,1.8360549717057397,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_022,1,1,2,capls,c6,0,0.017,0.4,True,28866,0,0,0,213686,,,2,56780,,1.967020023557126,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_022,1,1,2,capls,c7,0,0.046,0.278,True,37103,782506,782506,0,996192,,,10,56780,,1.5303344743012695,"{""block_cap"": 0.08}",False,
case_022,1,1,2,capls,c8,0,0.091,0.336,True,45377,1787576,1787576,0,2001262,,,22,56780,,1.251294708773167,"{""block_cap"": 0.005}",False,
case_022,1,1,2,capls,c9,0,0.017,0.4,True,28866,0,0,0,213686,,,2,56780,,1.967020023557126,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_022,1,1,2,capls,c10,0,0.007,0.651,True,56780,0,0,0,213686,,,1,56780,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_022,1,1,2,capls,c11,0,0.007,0.651,True,56780,0,0,0,213686,,,1,56780,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1}",False,
case_022,1,1,2,capls,c12,0,0.026,0.305,True,28674,0,0,0,213686,,,2,56780,,1.980191113901095,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_022,1,1,2,capls,c13,0,0.027,0.305,True,28674,0,0,0,213686,,,2,56780,,1.980191113901095,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_022,1,1,2,capls,sa1,0,0.407,0.402,True,28674,112660,112660,0,326346,,,3,56780,,1.980191113901095,"{""anneal"": true, ""anneal_seconds"": 5.814}",False,
case_022,1,1,2,capls,sa2,0,0.399,0.398,True,28943,325692,325692,0,539378,,,4,56780,,1.9617869605776872,"{""anneal"": true, ""anneal_seconds"": 5.814}",False,
case_022,1,1,2,capls,sa3,0,0.002,0.44,True,28674,229420,229420,0,443106,,,3,56780,,1.980191113901095,"{""anneal"": true, ""anneal_seconds"": 5.814}",False,
case_022,1,1,2,capls,_best,0,0.029,0.305,True,28674,0,0,0,213686,,,2,56780,,1.980191113901095,"{""block_cap"": 0.35, ""init"": ""rr""}",True,results\plans\case_022_p1_n2_capls_best.json
case_020,1,1,4,capls,c0,0,0.218,2.848,True,133704,0,0,0,2359296,,,4,532746,,3.984518039849219,"{""block_cap"": 0.35}",True,
case_020,1,1,4,capls,c1,0,0.196,2.848,True,133704,0,0,0,2359296,,,4,532746,,3.984518039849219,"{""block_cap"": 0.15}",False,
case_020,1,1,4,capls,c2,0,0.199,2.848,True,133704,0,0,0,2359296,,,4,532746,,3.984518039849219,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_020,1,1,4,capls,c3,0,0.224,2.907,True,134409,0,0,0,2359296,,,4,532746,,3.963618507689217,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_020,1,1,4,capls,c4,0,0.208,1.923,True,179996,0,0,0,2359296,,,288,532746,,2.959765772572724,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_020,1,1,4,capls,c5,0,0.197,1.923,True,179996,0,0,0,2359296,,,288,532746,,2.959765772572724,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_020,1,1,4,capls,c6,0,0.191,2.848,True,133704,0,0,0,2359296,,,4,532746,,3.984518039849219,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_020,1,1,4,capls,c7,0,0.227,2.848,True,133704,0,0,0,2359296,,,4,532746,,3.984518039849219,"{""block_cap"": 0.08}",False,
case_020,1,1,4,capls,sa1,0,3.412,3.386,True,179346,5300224,4030464,1269760,7659520,,,6,532746,,2.9704927904720484,"{""anneal"": true, ""anneal_seconds"": 19.58}",False,
case_020,1,1,4,capls,sa2,0,0.006,4.907,True,155469,2650112,2015232,634880,5009408,,,5,532746,,3.426702429423229,"{""anneal"": true, ""anneal_seconds"": 19.58}",False,
case_020,1,1,4,capls,sa3,0,3.944,3.939,True,155469,2650112,2015232,634880,5009408,,,5,532746,,3.426702429423229,"{""anneal"": true, ""anneal_seconds"": 19.58}",False,
case_020,1,1,4,capls,_best,0,0.208,2.848,True,133704,0,0,0,2359296,,,4,532746,,3.984518039849219,"{""block_cap"": 0.35}",True,results\plans\case_020_p1_n4_capls_best.json
case_022,1,1,4,capls,c0,0,0.107,0.405,True,19671,158088,158088,0,371774,,,10,56780,,2.8864826394184333,"{""block_cap"": 0.35}",False,
case_022,1,1,4,capls,c1,0,0.149,0.41,True,25352,756914,756914,0,970600,,,18,56780,,2.239665509624487,"{""block_cap"": 0.15}",False,
case_022,1,1,4,capls,c2,0,0.087,0.269,True,22480,149128,149128,0,362814,,,10,56780,,2.525800711743772,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_022,1,1,4,capls,c3,0,0.092,0.342,True,24931,79692,79692,0,293378,,,7,56780,,2.2774858609762947,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_022,1,1,4,capls,c4,0,0.106,0.433,True,28532,254200,254200,0,467886,,,86,56780,,1.9900462638441048,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_022,1,1,4,capls,c5,0,0.095,0.278,True,34028,254200,254200,0,467886,,,86,56780,,1.6686258375455507,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_022,1,1,4,capls,c6,0,0.036,0.482,True,14940,0,0,0,213686,,,4,56780,,3.8005354752342706,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,
case_022,1,1,4,capls,c7,0,0.216,0.399,True,31262,819442,819442,0,1033128,,,21,56780,,1.8162625551788114,"{""block_cap"": 0.08}",False,
case_022,1,1,4,capls,c8,0,0.36,0.508,True,50787,1596178,1596178,0,1809864,,,61,56780,,1.1180026384704747,"{""block_cap"": 0.005}",False,
case_022,1,1,4,capls,c9,0,0.124,0.405,True,19671,158088,158088,0,371774,,,10,56780,,2.8864826394184333,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
case_022,1,1,4,capls,c10,0,0.066,0.476,True,23714,134008,134008,0,347694,,,8,56780,,2.3943661971830985,"{""block_cap"": 0.35, ""cores_used"": 3}",False,
case_022,1,1,4,capls,c11,0,0.025,0.463,True,28866,0,0,0,213686,,,2,56780,,1.967020023557126,"{""block_cap"": 0.35, ""cores_used"": 2}",False,
case_022,1,1,4,capls,c12,0,0.113,0.598,True,19185,791482,791482,0,1005168,,,12,56780,,2.9596038571800887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",False,
case_022,1,1,4,capls,c13,0,0.084,0.598,True,19185,791482,791482,0,1005168,,,12,56780,,2.9596038571800887,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_compress""}",False,
case_022,1,1,4,capls,sa1,0,0.39,0.388,True,15647,284328,284328,0,498014,,,6,56780,,3.628810634626446,"{""anneal"": true, ""anneal_seconds"": 2.101}",False,
case_022,1,1,4,capls,sa2,0,0.002,0.477,True,14940,146576,146576,0,360262,,,5,56780,,3.8005354752342706,"{""anneal"": true, ""anneal_seconds"": 2.101}",False,
case_022,1,1,4,capls,sa3,0,0.375,0.374,True,14940,280748,280748,0,494434,,,6,56780,,3.8005354752342706,"{""anneal"": true, ""anneal_seconds"": 2.101}",False,
case_022,1,1,4,capls,_best,0,0.045,0.482,True,14940,0,0,0,213686,,,4,56780,,3.8005354752342706,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_022_p1_n4_capls_best.json
case_016,1,1,3,capls,c0,0,0.623,5.037,True,7985049,68420280,68420280,0,68813498,,,175,7715523,,0.9662461683077962,"{""block_cap"": 0.35}",False,
case_016,1,1,3,capls,c1,0,0.619,5.037,True,7985049,68420280,68420280,0,68813498,,,175,7715523,,0.9662461683077962,"{""block_cap"": 0.15}",False,
case_016,1,1,3,capls,c2,0,0.535,5.037,True,7985049,68420280,68420280,0,68813498,,,175,7715523,,0.9662461683077962,"{""block_cap"": 0.35, ""init"": ""rr""}",False,
case_016,1,1,3,capls,c3,0,0.451,21.833,True,7718621,786440,786440,0,1179658,,,3,7715523,,0.9995986329682466,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_016,1,1,3,capls,sa1,0,16.845,16.797,True,7716821,786440,786440,0,1179658,,,3,7715523,,0.9998317960206671,"{""anneal"": true, ""anneal_seconds"": 2.371}",True,
case_016,1,1,3,capls,sa2,0,14.195,14.182,True,7717470,1179660,1179660,0,1572878,,,4,7715523,,0.9997477152486501,"{""anneal"": true, ""anneal_seconds"": 2.371}",False,
case_016,1,1,3,capls,sa3,0,15.684,15.671,True,7718370,1179660,1179660,0,1572878,,,4,7715523,,0.9996311397354622,"{""anneal"": true, ""anneal_seconds"": 2.371}",False,
case_016,1,1,3,capls,_best,0,,16.797,True,7716821,786440,,,,,,3,7715523,,0.9998317960206671,"{""anneal"": true}",True,results\plans\case_016_p1_n3_capls_best.json
case_018,1,1,2,capls,c0,0,0.065,2.113,True,508594,3347456,1287168,2060288,4940304,,,2,1004367,,1.974791287352977,"{""block_cap"": 0.35}",False,
case_018,1,1,2,capls,c1,0,0.077,2.113,True,508594,3347456,1287168,2060288,4940304,,,2,1004367,,1.974791287352977,"{""block_cap"": 0.15}",False,
case_018,1,1,2,capls,c2,0,0.096,2.272,True,505446,3347456,1287168,2060288,4940304,,,2,1004367,,1.9870906090858371,"{""block_cap"": 0.35, ""init"": ""rr""}",True,
case_018,1,1,2,capls,c3,0,0.081,2.042,True,510747,2355200,1277952,1077248,3948048,,,2,1004367,,1.9664667633877437,"{""block_cap"": 0.35, ""init"": ""contig""}",False,
case_018,1,1,2,capls,c4,0,0.059,0.928,True,539278,10067712,10067712,0,11660560,,,123,1004367,,1.8624290254748015,"{""block_cap"": 0.35, ""subgraph_mode"": ""block""}",False,
case_018,1,1,2,capls,c5,0,0.081,0.943,True,527775,10067712,10067712,0,11660560,,,123,1004367,,1.9030211737956515,"{""block_cap"": 0.35, ""init"": ""rr"", ""subgraph_mode"": ""block""}",False,
case_018,1,1,2,capls,c6,0,0.041,1.898,True,511200,2249728,754688,1495040,3842576,,,2,1004367,,1.964724178403756,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",False,
case_018,1,1,2,capls,c7,0,0.075,2.113,True,508594,3347456,1287168,2060288,4940304,,,2,1004367,,1.974791287352977,"{""block_cap"": 0.08}",False,
case_018,1,1,2,capls,c8,0,0.079,2.2,True,553618,7078920,7078920,0,8671768,,,5,1004367,,1.814187761236087,"{""block_cap"": 0.005}",False,
case_018,1,1,2,capls,c9,0,0.074,2.113,True,508594,3347456,1287168,2060288,4940304,,,2,1004367,,1.974791287352977,"{""block_cap"": 0.35, ""max_ops"": 2000}",False,
